Book,Chapter,Verse,Text
Mark,16,Title,The Resurrection of Jesus
Mark,16,Title,Jesus Appears to Mary Magdalene
Mark,16,Title,Jesus Appears to Two Disciples
Mark,16,Title,Jesus Commissions the Disciples
Mark,16,Title,The Ascension of Jesus
Mark,16,1,"When the sabbath was over, Mary Magdalene, and Mary the mother of James, and Salome bought spices, so that they might go and anoint him. "
Mark,16,2,"And very early on the first day of the week, when the sun had risen, they went to the tomb. "
Mark,16,3,"They had been saying to one another, “Who will roll away the stone for us from the entrance to the tomb?” "
Mark,16,4,"When they looked up, they saw that the stone, which was very large, had already been rolled back. "
Mark,16,5,"As they entered the tomb, they saw a young man, dressed in a white robe, sitting on the right side; and they were alarmed. "
Mark,16,6,"But he said to them, “Do not be alarmed; you are looking for Jesus of Nazareth, who was crucified. He has been raised; he is not here. Look, there is the place they laid him. "
Mark,16,7,"But go, tell his disciples and Peter that he is going ahead of you to Galilee; there you will see him, just as he told you.” "
Mark,16,8,"So they went out and fled from the tomb, for terror and amazement had seized them; and they said nothing to anyone, for they were afraid. The Shorter Ending of Mark [[And all that had been commanded them they told briefly to those around Peter. And afterward Jesus himself sent out through them, from east to west, the sacred and imperishable proclamation of eternal salvation. ]] The Longer Ending of Mark "
Mark,16,9,"[[Now after he rose early on the first day of the week, he appeared first to Mary Magdalene, from whom he had cast out seven demons. "
Mark,16,10,"She went out and told those who had been with him, while they were mourning and weeping. "
Mark,16,11,"But when they heard that he was alive and had been seen by her, they would not believe it. "
Mark,16,12,"After this he appeared in another form to two of them, as they were walking into the country. "
Mark,16,13,"And they went back and told the rest, but they did not believe them. "
Mark,16,14,"Later he appeared to the eleven themselves as they were sitting at the table; and he upbraided them for their lack of faith and stubbornness, because they had not believed those who saw him after he had risen. "
Mark,16,15,"And he said to them, “Go into all the world and proclaim the good news to the whole creation. "
Mark,16,16,The one who believes and is baptized will be saved; but the one who does not believe will be condemned. 
Mark,16,17,And these signs will accompany those who believe: by using my name they will cast out demons; they will speak in new tongues; 
Mark,16,18,"they will pick up snakes in their hands, and if they drink any deadly thing, it will not hurt them; they will lay their hands on the sick, and they will recover.” "
Mark,16,19,"So then the Lord Jesus, after he had spoken to them, was taken up into heaven and sat down at the right hand of God. "
Mark,16,20,"And they went out and proclaimed the good news everywhere, while the Lord worked with them and confirmed the message by the signs that accompanied it. ]] "
