Book,Chapter,Verse,Text
Mark,14,Title,The Plot to Kill Jesus
Mark,14,Title,The Anointing at Bethany
Mark,14,Title,Judas Agrees to Betray Jesus
Mark,14,Title,The Passover with the Disciples
Mark,14,Title,The Institution of the Lord’s Supper
Mark,14,Title,Peter’s Denial Foretold
Mark,14,Title,Jesus Prays in Gethsemane
Mark,14,Title,The Betrayal and Arrest of Jesus
Mark,14,Title,Jesus before the Council
Mark,14,Title,Peter Denies Jesus
Mark,14,1,It was two days before the Passover and the festival of Unleavened Bread. The chief priests and the scribes were looking for a way to arrest Jesus by stealth and kill him; 
Mark,14,2,"for they said, “Not during the festival, or there may be a riot among the people.” "
Mark,14,3,"While he was at Bethany in the house of Simon the leper, as he sat at the table, a woman came with an alabaster jar of very costly ointment of nard, and she broke open the jar and poured the ointment on his head. "
Mark,14,4,"But some were there who said to one another in anger, “Why was the ointment wasted in this way? "
Mark,14,5,"For this ointment could have been sold for more than three hundred denarii, and the money given to the poor.” And they scolded her. "
Mark,14,6,"But Jesus said, “Let her alone; why do you trouble her? She has performed a good service for me. "
Mark,14,7,"For you always have the poor with you, and you can show kindness to them whenever you wish; but you will not always have me. "
Mark,14,8,She has done what she could; she has anointed my body beforehand for its burial. 
Mark,14,9,"Truly I tell you, wherever the good news is proclaimed in the whole world, what she has done will be told in remembrance of her.” "
Mark,14,10,"Then Judas Iscariot, who was one of the twelve, went to the chief priests in order to betray him to them. "
Mark,14,11,"When they heard it, they were greatly pleased, and promised to give him money. So he began to look for an opportunity to betray him. "
Mark,14,12,"On the first day of Unleavened Bread, when the Passover lamb is sacrificed, his disciples said to him, “Where do you want us to go and make the preparations for you to eat the Passover?” "
Mark,14,13,"So he sent two of his disciples, saying to them, “Go into the city, and a man carrying a jar of water will meet you; follow him, "
Mark,14,14,"and wherever he enters, say to the owner of the house, ‘The Teacher asks, Where is my guest room where I may eat the Passover with my disciples?’ "
Mark,14,15,"He will show you a large room upstairs, furnished and ready. Make preparations for us there.” "
Mark,14,16,"So the disciples set out and went to the city, and found everything as he had told them; and they prepared the Passover meal. "
Mark,14,17,"When it was evening, he came with the twelve. "
Mark,14,18,"And when they had taken their places and were eating, Jesus said, “Truly I tell you, one of you will betray me, one who is eating with me.” "
Mark,14,19,"They began to be distressed and to say to him one after another, “Surely, not I?” "
Mark,14,20,"He said to them, “It is one of the twelve, one who is dipping bread into the bowl with me. "
Mark,14,21,"For the Son of Man goes as it is written of him, but woe to that one by whom the Son of Man is betrayed! It would have been better for that one not to have been born.” "
Mark,14,22,"While they were eating, he took a loaf of bread, and after blessing it he broke it, gave it to them, and said, “Take; this is my body.” "
Mark,14,23,"Then he took a cup, and after giving thanks he gave it to them, and all of them drank from it. "
Mark,14,24,"He said to them, “This is my blood of the covenant, which is poured out for many. "
Mark,14,25,"Truly I tell you, I will never again drink of the fruit of the vine until that day when I drink it new in the kingdom of God.” "
Mark,14,26,"When they had sung the hymn, they went out to the Mount of Olives. "
Mark,14,27,"And Jesus said to them, “You will all become deserters; for it is written, ‘I will strike the shepherd, and the sheep will be scattered.’ "
Mark,14,28,"But after I am raised up, I will go before you to Galilee.” "
