Book,Chapter,Verse,Text
Mark,9,Title,The Transfiguration
Mark,9,Title,The Coming of Elijah
Mark,9,Title,The Healing of a Boy with a Spirit
Mark,9,Title,Jesus Again Foretells His Death and Resurrection
Mark,9,Title,Who Is the Greatest?
Mark,9,Title,Another Exorcist
Mark,9,Title,Temptations to Sin
Mark,9,1,"And he said to them, “Truly I tell you, there are some standing here who will not taste death until they see that the kingdom of God has come with power.” "
Mark,9,2,"Six days later, Jesus took with him Peter and James and John, and led them up a high mountain apart, by themselves. And he was transfigured before them, "
Mark,9,3,"and his clothes became dazzling white, such as no one on earth could bleach them. "
Mark,9,4,"And there appeared to them Elijah with Moses, who were talking with Jesus. "
Mark,9,5,"Then Peter said to Jesus, “Rabbi, it is good for us to be here; let us make three dwellings, one for you, one for Moses, and one for Elijah.” "
Mark,9,6,"He did not know what to say, for they were terrified. "
Mark,9,7,"Then a cloud overshadowed them, and from the cloud there came a voice, “This is my Son, the Beloved; listen to him!” "
Mark,9,8,"Suddenly when they looked around, they saw no one with them any more, but only Jesus. "
Mark,9,9,"As they were coming down the mountain, he ordered them to tell no one about what they had seen, until after the Son of Man had risen from the dead. "
Mark,9,10,"So they kept the matter to themselves, questioning what this rising from the dead could mean. "
Mark,9,11,"Then they asked him, “Why do the scribes say that Elijah must come first?” "
Mark,9,12,"He said to them, “Elijah is indeed coming first to restore all things. How then is it written about the Son of Man, that he is to go through many sufferings and be treated with contempt? "
Mark,9,13,"But I tell you that Elijah has come, and they did to him whatever they pleased, as it is written about him.” "
Mark,9,14,"When they came to the disciples, they saw a great crowd around them, and some scribes arguing with them. "
Mark,9,15,"When the whole crowd saw him, they were immediately overcome with awe, and they ran forward to greet him. "
Mark,9,16,"He asked them, “What are you arguing about with them?” "
Mark,9,17,"Someone from the crowd answered him, “Teacher, I brought you my son; he has a spirit that makes him unable to speak; "
Mark,9,18,"and whenever it seizes him, it dashes him down; and he foams and grinds his teeth and becomes rigid; and I asked your disciples to cast it out, but they could not do so.” "
Mark,9,19,"He answered them, “You faithless generation, how much longer must I be among you? How much longer must I put up with you? Bring him to me.” "
Mark,9,20,"And they brought the boy to him. When the spirit saw him, immediately it convulsed the boy, and he fell on the ground and rolled about, foaming at the mouth. "
Mark,9,21,"Jesus asked the father, “How long has this been happening to him?” And he said, “From childhood. "
Mark,9,22,"It has often cast him into the fire and into the water, to destroy him; but if you are able to do anything, have pity on us and help us.” "
Mark,9,23,"Jesus said to him, “If you are able!—All things can be done for the one who believes.” "
Mark,9,24,"Immediately the father of the child cried out, “I believe; help my unbelief!” "
Mark,9,25,"When Jesus saw that a crowd came running together, he rebuked the unclean spirit, saying to it, “You spirit that keeps this boy from speaking and hearing, I command you, come out of him, and never enter him again!” "
Mark,9,26,"After crying out and convulsing him terribly, it came out, and the boy was like a corpse, so that most of them said, “He is dead.” "
Mark,9,27,"But Jesus took him by the hand and lifted him up, and he was able to stand. "
Mark,9,28,"When he had entered the house, his disciples asked him privately, “Why could we not cast it out?” "
Mark,9,29,"He said to them, “This kind can come out only through prayer.” "
Mark,9,30,They went on from there and passed through Galilee. He did not want anyone to know it; 
Mark,9,31,"for he was teaching his disciples, saying to them, “The Son of Man is to be betrayed into human hands, and they will kill him, and three days after being killed, he will rise again.” "
Mark,9,32,But they did not understand what he was saying and were afraid to ask him. 
Mark,9,33,"Then they came to Capernaum; and when he was in the house he asked them, “What were you arguing about on the way?” "
Mark,9,34,"But they were silent, for on the way they had argued with one another who was the greatest. "
Mark,9,35,"He sat down, called the twelve, and said to them, “Whoever wants to be first must be last of all and servant of all.” "
Mark,9,36,"Then he took a little child and put it among them; and taking it in his arms, he said to them, "
Mark,9,37,"“Whoever welcomes one such child in my name welcomes me, and whoever welcomes me welcomes not me but the one who sent me.” "
Mark,9,38,"John said to him, “Teacher, we saw someone casting out demons in your name, and we tried to stop him, because he was not following us.” "
Mark,9,39,"But Jesus said, “Do not stop him; for no one who does a deed of power in my name will be able soon afterward to speak evil of me. "
Mark,9,40,Whoever is not against us is for us. 
Mark,9,41,"For truly I tell you, whoever gives you a cup of water to drink because you bear the name of Christ will by no means lose the reward. "
Mark,9,42,"“If any of you put a stumbling block before one of these little ones who believe in me, it would be better for you if a great millstone were hung around your neck and you were thrown into the sea. "
Mark,9,43,"If your hand causes you to stumble, cut it off; it is better for you to enter life maimed than to have two hands and to go to hell, to the unquenchable fire. "
Mark,9,44,"And if your foot causes you to stumble, cut it off; it is better for you to enter life lame than to have two feet and to be thrown into hell. "
Mark,9,45,"And if your eye causes you to stumble, tear it out; it is better for you to enter the kingdom of God with one eye than to have two eyes and to be thrown into hell, "
Mark,9,46,"where their worm never dies, and the fire is never quenched. "
Mark,9,47,“For everyone will be salted with fire. 
Mark,9,48,"Salt is good; but if salt has lost its saltiness, how can you season it? Have salt in yourselves, and be at peace with one another.” "
