Book,Chapter,Verse,Text
Romans,16,Title,Personal Greetings
Romans,16,Title,Final Instructions
Romans,16,Title,Final Doxology
Romans,16,1,"I commend to you our sister Phoebe, a deacon of the church at Cenchreae, "
Romans,16,2,"so that you may welcome her in the Lord as is fitting for the saints, and help her in whatever she may require from you, for she has been a benefactor of many and of myself as well. "
Romans,16,3,"Greet Prisca and Aquila, who work with me in Christ Jesus, "
Romans,16,4,"and who risked their necks for my life, to whom not only I give thanks, but also all the churches of the Gentiles. "
Romans,16,5,"Greet also the church in their house. Greet my beloved Epaenetus, who was the first convert in Asia for Christ. "
Romans,16,6,"Greet Mary, who has worked very hard among you. "
Romans,16,7,"Greet Andronicus and Junia, my relatives who were in prison with me; they are prominent among the apostles, and they were in Christ before I was. "
Romans,16,8,"Greet Ampliatus, my beloved in the Lord. "
Romans,16,9,"Greet Urbanus, our co-worker in Christ, and my beloved Stachys. "
Romans,16,10,"Greet Apelles, who is approved in Christ. Greet those who belong to the family of Aristobulus. "
Romans,16,11,Greet my relative Herodion. Greet those in the Lord who belong to the family of Narcissus. 
Romans,16,12,"Greet those workers in the Lord, Tryphaena and Tryphosa. Greet the beloved Persis, who has worked hard in the Lord. "
Romans,16,13,"Greet Rufus, chosen in the Lord; and greet his mother—a mother to me also. "
Romans,16,14,"Greet Asyncritus, Phlegon, Hermes, Patrobas, Hermas, and the brothers and sisters who are with them. "
Romans,16,15,"Greet Philologus, Julia, Nereus and his sister, and Olympas, and all the saints who are with them. "
Romans,16,16,Greet one another with a holy kiss. All the churches of Christ greet you. 
Romans,16,17,"I urge you, brothers and sisters, to keep an eye on those who cause dissensions and offenses, in opposition to the teaching that you have learned; avoid them. "
Romans,16,18,"For such people do not serve our Lord Christ, but their own appetites, and by smooth talk and flattery they deceive the hearts of the simple-minded. "
Romans,16,19,"For while your obedience is known to all, so that I rejoice over you, I want you to be wise in what is good and guileless in what is evil. "
Romans,16,20,The God of peace will shortly crush Satan under your feet. The grace of our Lord Jesus Christ be with you. 
Romans,16,21,"Timothy, my co-worker, greets you; so do Lucius and Jason and Sosipater, my relatives. "
Romans,16,22,"I Tertius, the writer of this letter, greet you in the Lord. "
Romans,16,23,"Gaius, who is host to me and to the whole church, greets you. Erastus, the city treasurer, and our brother Quartus, greet you. "
Romans,16,24,"Now to God who is able to strengthen you according to my gospel and the proclamation of Jesus Christ, according to the revelation of the mystery that was kept secret for long ages "
Romans,16,25,"but is now disclosed, and through the prophetic writings is made known to all the Gentiles, according to the command of the eternal God, to bring about the obedience of faith— "
Matthew,16,26,"to the only wise God, through Jesus Christ, to whom be the glory forever! Amen. "
