Book,Chapter,Verse,Text
Matthew,24,Title,The Destruction of the Temple Foretold
Matthew,24,Title,Signs of the End of the Age
Matthew,24,Title,Persecutions Foretold
Matthew,24,Title,The Desolating Sacrilege
Matthew,24,Title,The Coming of the Son of Man
Matthew,24,Title,The Lesson of the Fig Tree
Matthew,24,Title,The Necessity for Watchfulness
Matthew,24,Title,The Faithful or the Unfaithful Slave
Matthew,24,1,"As Jesus came out of the temple and was going away, his disciples came to point out to him the buildings of the temple. "
Matthew,24,2,"Then he asked them, “You see all these, do you not? Truly I tell you, not one stone will be left here upon another; all will be thrown down.” "
Matthew,24,3,"When he was sitting on the Mount of Olives, the disciples came to him privately, saying, “Tell us, when will this be, and what will be the sign of your coming and of the end of the age?” "
Matthew,24,4,"Jesus answered them, “Beware that no one leads you astray. "
Matthew,24,5,"For many will come in my name, saying, ‘I am the Messiah!’ and they will lead many astray. "
Matthew,24,6,"And you will hear of wars and rumors of wars; see that you are not alarmed; for this must take place, but the end is not yet. "
Matthew,24,7,"For nation will rise against nation, and kingdom against kingdom, and there will be famines and earthquakes in various places: "
Matthew,24,8,all this is but the beginning of the birth pangs. 
Matthew,24,9,"“Then they will hand you over to be tortured and will put you to death, and you will be hated by all nations because of my name. "
Matthew,24,10,"Then many will fall away, and they will betray one another and hate one another. "
Matthew,24,11,And many false prophets will arise and lead many astray. 
Matthew,24,12,"And because of the increase of lawlessness, the love of many will grow cold. "
Matthew,24,13,But the one who endures to the end will be saved. 
Matthew,24,14,"And this good news of the kingdom will be proclaimed throughout the world, as a testimony to all the nations; and then the end will come. "
Matthew,24,15,"“So when you see the desolating sacrilege standing in the holy place, as was spoken of by the prophet Daniel (let the reader understand), "
Matthew,24,16,then those in Judea must flee to the mountains; 
Matthew,24,17,the one on the housetop must not go down to take what is in the house; 
Matthew,24,18,the one in the field must not turn back to get a coat. 
Matthew,24,19,Woe to those who are pregnant and to those who are nursing infants in those days! 
Matthew,24,20,Pray that your flight may not be in winter or on a sabbath. 
Matthew,24,21,"For at that time there will be great suffering, such as has not been from the beginning of the world until now, no, and never will be. "
Matthew,24,22,"And if those days had not been cut short, no one would be saved; but for the sake of the elect those days will be cut short. "
Matthew,24,23,"Then if anyone says to you, ‘Look! Here is the Messiah!’ or ‘There he is!’—do not believe it. "
Matthew,24,24,"For false messiahs and false prophets will appear and produce great signs and omens, to lead astray, if possible, even the elect. "
Matthew,24,25,"Take note, I have told you beforehand. "
Matthew,24,26,"So, if they say to you, ‘Look! He is in the wilderness,’ do not go out. If they say, ‘Look! He is in the inner rooms,’ do not believe it. "
Matthew,24,27,"For as the lightning comes from the east and flashes as far as the west, so will be the coming of the Son of Man. "
Matthew,24,28,"Wherever the corpse is, there the vultures will gather. "
Matthew,24,29,"“Immediately after the suffering of those days the sun will be darkened, and the moon will not give its light; the stars will fall from heaven, and the powers of heaven will be shaken. "
Matthew,24,30,"Then the sign of the Son of Man will appear in heaven, and then all the tribes of the earth will mourn, and they will see ‘the Son of Man coming on the clouds of heaven’ with power and great glory. "
Matthew,24,31,"And he will send out his angels with a loud trumpet call, and they will gather his elect from the four winds, from one end of heaven to the other. "
Matthew,24,32,"“From the fig tree learn its lesson: as soon as its branch becomes tender and puts forth its leaves, you know that summer is near. "
Matthew,24,33,"So also, when you see all these things, you know that he is near, at the very gates. "
Matthew,24,34,"Truly I tell you, this generation will not pass away until all these things have taken place. "
Matthew,24,35,"Heaven and earth will pass away, but my words will not pass away. "
Matthew,24,36,"“But about that day and hour no one knows, neither the angels of heaven, nor the Son, but only the Father. "
Matthew,24,37,"For as the days of Noah were, so will be the coming of the Son of Man. "
Matthew,24,38,"For as in those days before the flood they were eating and drinking, marrying and giving in marriage, until the day Noah entered the ark, "
Matthew,24,39,"and they knew nothing until the flood came and swept them all away, so too will be the coming of the Son of Man. "
Matthew,24,40,Then two will be in the field; one will be taken and one will be left. 
Matthew,24,41,Two women will be grinding meal together; one will be taken and one will be left. 
Matthew,24,42,"Keep awake therefore, for you do not know on what day your Lord is coming. "
Matthew,24,43,"But understand this: if the owner of the house had known in what part of the night the thief was coming, he would have stayed awake and would not have let his house be broken into. "
Matthew,24,44,"Therefore you also must be ready, for the Son of Man is coming at an unexpected hour. "
Matthew,24,45,"“Who then is the faithful and wise slave, whom his master has put in charge of his household, to give the other slaves their allowance of food at the proper time? "
Matthew,24,46,Blessed is that slave whom his master will find at work when he arrives. 
Matthew,24,47,"Truly I tell you, he will put that one in charge of all his possessions. "
Matthew,24,48,"But if that wicked slave says to himself, ‘My master is delayed,’ "
Matthew,24,49,"and he begins to beat his fellow slaves, and eats and drinks with drunkards, "
Matthew,24,50,the master of that slave will come on a day when he does not expect him and at an hour that he does not know. 
Matthew,24,51,"He will cut him in pieces and put him with the hypocrites, where there will be weeping and gnashing of teeth. "
