Book,Chapter,Verse,Text
Matthew,14,Title,The Death of John the Baptist
Matthew,14,Title,Feeding the Five Thousand
Matthew,14,Title,Jesus Walks on the Water
Matthew,14,Title,Jesus Heals the Sick in Gennesaret
Matthew,14,1,At that time Herod the ruler heard reports about Jesus; 
Matthew,14,2,"and he said to his servants, “This is John the Baptist; he has been raised from the dead, and for this reason these powers are at work in him.” "
Matthew,14,3,"For Herod had arrested John, bound him, and put him in prison on account of Herodias, his brother Philip’s wife, "
Matthew,14,4,"because John had been telling him, “It is not lawful for you to have her.” "
Matthew,14,5,"Though Herod wanted to put him to death, he feared the crowd, because they regarded him as a prophet. "
Matthew,14,6,"But when Herod’s birthday came, the daughter of Herodias danced before the company, and she pleased Herod "
Matthew,14,7,so much that he promised on oath to grant her whatever she might ask. 
Matthew,14,8,"Prompted by her mother, she said, “Give me the head of John the Baptist here on a platter.” "
Matthew,14,9,"The king was grieved, yet out of regard for his oaths and for the guests, he commanded it to be given; "
Matthew,14,10,he sent and had John beheaded in the prison. 
Matthew,14,11,"The head was brought on a platter and given to the girl, who brought it to her mother. "
Matthew,14,12,His disciples came and took the body and buried it; then they went and told Jesus. 
Matthew,14,13,"Now when Jesus heard this, he withdrew from there in a boat to a deserted place by himself. But when the crowds heard it, they followed him on foot from the towns. "
Matthew,14,14,"When he went ashore, he saw a great crowd; and he had compassion for them and cured their sick. "
Matthew,14,15,"When it was evening, the disciples came to him and said, “This is a deserted place, and the hour is now late; send the crowds away so that they may go into the villages and buy food for themselves.” "
Matthew,14,16,"Jesus said to them, “They need not go away; you give them something to eat.” "
Matthew,14,17,"They replied, “We have nothing here but five loaves and two fish.” "
Matthew,14,18,"And he said, “Bring them here to me.” "
Matthew,14,19,"Then he ordered the crowds to sit down on the grass. Taking the five loaves and the two fish, he looked up to heaven, and blessed and broke the loaves, and gave them to the disciples, and the disciples gave them to the crowds. "
Matthew,14,20,"And all ate and were filled; and they took up what was left over of the broken pieces, twelve baskets full. "
Matthew,14,21,"And those who ate were about five thousand men, besides women and children. "
Matthew,14,22,"Immediately he made the disciples get into the boat and go on ahead to the other side, while he dismissed the crowds. "
Matthew,14,23,"And after he had dismissed the crowds, he went up the mountain by himself to pray. When evening came, he was there alone, "
Matthew,14,24,"but by this time the boat, battered by the waves, was far from the land, for the wind was against them. "
Matthew,14,25,And early in the morning he came walking toward them on the sea. 
Matthew,14,26,"But when the disciples saw him walking on the sea, they were terrified, saying, “It is a ghost!” And they cried out in fear. "
Matthew,14,27,"But immediately Jesus spoke to them and said, “Take heart, it is I; do not be afraid.” "
Matthew,14,28,"Peter answered him, “Lord, if it is you, command me to come to you on the water.” "
Matthew,14,29,"He said, “Come.” So Peter got out of the boat, started walking on the water, and came toward Jesus. "
Matthew,14,30,"But when he noticed the strong wind, he became frightened, and beginning to sink, he cried out, “Lord, save me!” "
Matthew,14,31,"Jesus immediately reached out his hand and caught him, saying to him, “You of little faith, why did you doubt?” "
Matthew,14,32,"When they got into the boat, the wind ceased. "
Matthew,14,33,"And those in the boat worshiped him, saying, “Truly you are the Son of God.” "
Matthew,14,34,"When they had crossed over, they came to land at Gennesaret. "
Matthew,14,35,"After the people of that place recognized him, they sent word throughout the region and brought all who were sick to him, "
Matthew,14,36,and begged him that they might touch even the fringe of his cloak; and all who touched it were healed. 
