Book,Chapter,Verse,Text
Matthew,7,Title,Judging Others
Matthew,7,Title,Profaning the Holy
Matthew,7,Title,"Ask, Search, Knock"
Matthew,7,Title,The Golden Rule
Matthew,7,Title,The Narrow Gate
Matthew,7,Title,A Tree and Its Fruit
Matthew,7,Title,Concerning Self-Deception
Matthew,7,Title,Hearers and Doers
Matthew,7,1,"“Do not judge, so that you may not be judged. "
Matthew,7,2,"For with the judgment you make you will be judged, and the measure you give will be the measure you get. "
Matthew,7,3,"Why do you see the speck in your neighbor’s eye, but do not notice the log in your own eye? "
Matthew,7,4,"Or how can you say to your neighbor, ‘Let me take the speck out of your eye,’ while the log is in your own eye? "
Matthew,7,5,"You hypocrite, first take the log out of your own eye, and then you will see clearly to take the speck out of your neighbor’s eye. "
Matthew,7,6,"“Do not give what is holy to dogs; and do not throw your pearls before swine, or they will trample them under foot and turn and maul you. "
Matthew,7,7,"“Ask, and it will be given you; search, and you will find; knock, and the door will be opened for you. "
Matthew,7,8,"For everyone who asks receives, and everyone who searches finds, and for everyone who knocks, the door will be opened. "
Matthew,7,9,"Is there anyone among you who, if your child asks for bread, will give a stone? "
Matthew,7,10,"Or if the child asks for a fish, will give a snake? "
Matthew,7,11,"If you then, who are evil, know how to give good gifts to your children, how much more will your Father in heaven give good things to those who ask him! "
Matthew,7,12,“In everything do to others as you would have them do to you; for this is the law and the prophets. 
Matthew,7,13,"“Enter through the narrow gate; for the gate is wide and the road is easy that leads to destruction, and there are many who take it. "
Matthew,7,14,"For the gate is narrow and the road is hard that leads to life, and there are few who find it. "
Matthew,7,15,"“Beware of false prophets, who come to you in sheep’s clothing but inwardly are ravenous wolves. "
Matthew,7,16,"You will know them by their fruits. Are grapes gathered from thorns, or figs from thistles? "
Matthew,7,17,"In the same way, every good tree bears good fruit, but the bad tree bears bad fruit. "
Matthew,7,18,"A good tree cannot bear bad fruit, nor can a bad tree bear good fruit. "
Matthew,7,19,Every tree that does not bear good fruit is cut down and thrown into the fire. 
Matthew,7,20,Thus you will know them by their fruits. 
Matthew,7,21,"“Not everyone who says to me, ‘Lord, Lord,’ will enter the kingdom of heaven, but only the one who does the will of my Father in heaven. "
Matthew,7,22,"On that day many will say to me, ‘Lord, Lord, did we not prophesy in your name, and cast out demons in your name, and do many deeds of power in your name?’ "
Matthew,7,23,"Then I will declare to them, ‘I never knew you; go away from me, you evildoers.’ "
Matthew,7,24,“Everyone then who hears these words of mine and acts on them will be like a wise man who built his house on rock. 
Matthew,7,25,"The rain fell, the floods came, and the winds blew and beat on that house, but it did not fall, because it had been founded on rock. "
Matthew,7,26,And everyone who hears these words of mine and does not act on them will be like a foolish man who built his house on sand. 
Matthew,7,27,"The rain fell, and the floods came, and the winds blew and beat against that house, and it fell—and great was its fall!” "
Matthew,7,28,"Now when Jesus had finished saying these things, the crowds were astounded at his teaching, "
Matthew,7,29,"for he taught them as one having authority, and not as their scribes. "
