Book,Chapter,Verse,Text
Matthew,26,Title,The Plot to Kill Jesus
Matthew,26,Title,The Anointing at Bethany
Matthew,26,Title,Judas Agrees to Betray Jesus
Matthew,26,Title,The Passover with the Disciples
Matthew,26,Title,The Institution of the Lord’s Supper
Matthew,26,Title,Peter’s Denial Foretold
Matthew,26,Title,Jesus Prays in Gethsemane
Matthew,26,Title,The Betrayal and Arrest of Jesus
Matthew,26,Title,Jesus before the High Priest
Matthew,26,Title,Peter’s Denial of Jesus
Matthew,26,1,"When Jesus had finished saying all these things, he said to his disciples, "
Matthew,26,2,"“You know that after two days the Passover is coming, and the Son of Man will be handed over to be crucified.” "
Matthew,26,3,"Then the chief priests and the elders of the people gathered in the palace of the high priest, who was called Caiaphas, "
Matthew,26,4,and they conspired to arrest Jesus by stealth and kill him. 
Matthew,26,5,"But they said, “Not during the festival, or there may be a riot among the people.” "
Matthew,26,6,"Now while Jesus was at Bethany in the house of Simon the leper, "
Matthew,26,7,"a woman came to him with an alabaster jar of very costly ointment, and she poured it on his head as he sat at the table. "
Matthew,26,8,"But when the disciples saw it, they were angry and said, “Why this waste? "
Matthew,26,9,"For this ointment could have been sold for a large sum, and the money given to the poor.” "
Matthew,26,10,"But Jesus, aware of this, said to them, “Why do you trouble the woman? She has performed a good service for me. "
Matthew,26,11,"For you always have the poor with you, but you will not always have me. "
Matthew,26,12,By pouring this ointment on my body she has prepared me for burial. 
Matthew,26,13,"Truly I tell you, wherever this good news is proclaimed in the whole world, what she has done will be told in remembrance of her.” "
Matthew,26,14,"Then one of the twelve, who was called Judas Iscariot, went to the chief priests "
Matthew,26,15,"and said, “What will you give me if I betray him to you?” They paid him thirty pieces of silver. "
Matthew,26,16,And from that moment he began to look for an opportunity to betray him. 
Matthew,26,17,"On the first day of Unleavened Bread the disciples came to Jesus, saying, “Where do you want us to make the preparations for you to eat the Passover?” "
Matthew,26,18,"He said, “Go into the city to a certain man, and say to him, ‘The Teacher says, My time is near; I will keep the Passover at your house with my disciples.’” "
Matthew,26,19,"So the disciples did as Jesus had directed them, and they prepared the Passover meal. "
Matthew,26,20,"When it was evening, he took his place with the twelve; "
Matthew,26,21,"and while they were eating, he said, “Truly I tell you, one of you will betray me.” "
Matthew,26,22,"And they became greatly distressed and began to say to him one after another, “Surely not I, Lord?” "
Matthew,26,23,"He answered, “The one who has dipped his hand into the bowl with me will betray me. "
Matthew,26,24,"The Son of Man goes as it is written of him, but woe to that one by whom the Son of Man is betrayed! It would have been better for that one not to have been born.” "
Matthew,26,25,"Judas, who betrayed him, said, “Surely not I, Rabbi?” He replied, “You have said so.” "
Matthew,26,26,"While they were eating, Jesus took a loaf of bread, and after blessing it he broke it, gave it to the disciples, and said, “Take, eat; this is my body.” "
Matthew,26,27,"Then he took a cup, and after giving thanks he gave it to them, saying, “Drink from it, all of you; "
Matthew,26,28,"for this is my blood of the covenant, which is poured out for many for the forgiveness of sins. "
Matthew,26,29,"I tell you, I will never again drink of this fruit of the vine until that day when I drink it new with you in my Father’s kingdom.” "
Matthew,26,30,"When they had sung the hymn, they went out to the Mount of Olives. "
Matthew,26,31,"Then Jesus said to them, “You will all become deserters because of me this night; for it is written, ‘I will strike the shepherd, and the sheep of the flock will be scattered.’ "
Matthew,26,32,"But after I am raised up, I will go ahead of you to Galilee.” "
Matthew,26,33,"Peter said to him, “Though all become deserters because of you, I will never desert you.” "
Matthew,26,34,"Jesus said to him, “Truly I tell you, this very night, before the cock crows, you will deny me three times.” "
Matthew,26,35,"Peter said to him, “Even though I must die with you, I will not deny you.” And so said all the disciples. "
Matthew,26,36,"Then Jesus went with them to a place called Gethsemane; and he said to his disciples, “Sit here while I go over there and pray.” "
Matthew,26,37,"He took with him Peter and the two sons of Zebedee, and began to be grieved and agitated. "
Matthew,26,38,"Then he said to them, “I am deeply grieved, even to death; remain here, and stay awake with me.” "
Matthew,26,39,"And going a little farther, he threw himself on the ground and prayed, “My Father, if it is possible, let this cup pass from me; yet not what I want but what you want.” "
Matthew,26,40,"Then he came to the disciples and found them sleeping; and he said to Peter, “So, could you not stay awake with me one hour? "
Matthew,26,41,"Stay awake and pray that you may not come into the time of trial; the spirit indeed is willing, but the flesh is weak.” "
Matthew,26,42,"Again he went away for the second time and prayed, “My Father, if this cannot pass unless I drink it, your will be done.” "
Matthew,26,43,"Again he came and found them sleeping, for their eyes were heavy. "
Matthew,26,44,"So leaving them again, he went away and prayed for the third time, saying the same words. "
Matthew,26,45,"Then he came to the disciples and said to them, “Are you still sleeping and taking your rest? See, the hour is at hand, and the Son of Man is betrayed into the hands of sinners. "
Matthew,26,46,"Get up, let us be going. See, my betrayer is at hand.” "
Matthew,26,47,"While he was still speaking, Judas, one of the twelve, arrived; with him was a large crowd with swords and clubs, from the chief priests and the elders of the people. "
Matthew,26,48,"Now the betrayer had given them a sign, saying, “The one I will kiss is the man; arrest him.” "
Matthew,26,49,"At once he came up to Jesus and said, “Greetings, Rabbi!” and kissed him. "
Matthew,26,50,"Jesus said to him, “Friend, do what you are here to do.” Then they came and laid hands on Jesus and arrested him. "
Matthew,26,51,"Suddenly, one of those with Jesus put his hand on his sword, drew it, and struck the slave of the high priest, cutting off his ear. "
