Book,Chapter,Verse,Text
Matthew,13,Title,The Parable of the Sower
Matthew,13,Title,The Purpose of the Parables
Matthew,13,Title,The Parable of the Sower Explained
Matthew,13,Title,The Parable of Weeds among the Wheat
Matthew,13,Title,The Parable of the Mustard Seed
Matthew,13,Title,The Parable of the Yeast
Matthew,13,Title,The Use of Parables
Matthew,13,Title,Jesus Explains the Parable of the Weeds
Matthew,13,Title,Three Parables
Matthew,13,Title,Treasures New and Old
Matthew,13,Title,The Rejection of Jesus at Nazareth
Matthew,13,1,That same day Jesus went out of the house and sat beside the sea. 
Matthew,13,2,"Such great crowds gathered around him that he got into a boat and sat there, while the whole crowd stood on the beach. "
Matthew,13,3,"And he told them many things in parables, saying: “Listen! A sower went out to sow. "
Matthew,13,4,"And as he sowed, some seeds fell on the path, and the birds came and ate them up. "
Matthew,13,5,"Other seeds fell on rocky ground, where they did not have much soil, and they sprang up quickly, since they had no depth of soil. "
Matthew,13,6,"But when the sun rose, they were scorched; and since they had no root, they withered away. "
Matthew,13,7,"Other seeds fell among thorns, and the thorns grew up and choked them. "
Matthew,13,8,"Other seeds fell on good soil and brought forth grain, some a hundredfold, some sixty, some thirty. "
Matthew,13,9,Let anyone with ears listen!” 
Matthew,13,10,"Then the disciples came and asked him, “Why do you speak to them in parables?” "
Matthew,13,11,"He answered, “To you it has been given to know the secrets of the kingdom of heaven, but to them it has not been given. "
Matthew,13,12,"For to those who have, more will be given, and they will have an abundance; but from those who have nothing, even what they have will be taken away. "
Matthew,13,13,"The reason I speak to them in parables is that ‘seeing they do not perceive, and hearing they do not listen, nor do they understand.’ "
Matthew,13,14,"With them indeed is fulfilled the prophecy of Isaiah that says: ‘You will indeed listen, but never understand, and you will indeed look, but never perceive. "
Matthew,13,15,"For this people’s heart has grown dull, and their ears are hard of hearing, and they have shut their eyes; so that they might not look with their eyes, and listen with their ears, and understand with their heart and turn— and I would heal them.’ "
Matthew,13,16,"But blessed are your eyes, for they see, and your ears, for they hear. "
Matthew,13,17,"Truly I tell you, many prophets and righteous people longed to see what you see, but did not see it, and to hear what you hear, but did not hear it. "
Matthew,13,18,“Hear then the parable of the sower. 
Matthew,13,19,"When anyone hears the word of the kingdom and does not understand it, the evil one comes and snatches away what is sown in the heart; this is what was sown on the path. "
Matthew,13,20,"As for what was sown on rocky ground, this is the one who hears the word and immediately receives it with joy; "
Matthew,13,21,"yet such a person has no root, but endures only for a while, and when trouble or persecution arises on account of the word, that person immediately falls away. "
Matthew,13,22,"As for what was sown among thorns, this is the one who hears the word, but the cares of the world and the lure of wealth choke the word, and it yields nothing. "
Matthew,13,23,"But as for what was sown on good soil, this is the one who hears the word and understands it, who indeed bears fruit and yields, in one case a hundredfold, in another sixty, and in another thirty.” "
Matthew,13,24,He put before them another parable: “The kingdom of heaven may be compared to someone who sowed good seed in his field; 
Matthew,13,25,"but while everybody was asleep, an enemy came and sowed weeds among the wheat, and then went away. "
Matthew,13,26,"So when the plants came up and bore grain, then the weeds appeared as well. "
Matthew,13,27,"And the slaves of the householder came and said to him, ‘Master, did you not sow good seed in your field? Where, then, did these weeds come from?’ "
Matthew,13,28,"He answered, ‘An enemy has done this.’ The slaves said to him, ‘Then do you want us to go and gather them?’ "
Matthew,13,29,"But he replied, ‘No; for in gathering the weeds you would uproot the wheat along with them. "
Matthew,13,30,"Let both of them grow together until the harvest; and at harvest time I will tell the reapers, Collect the weeds first and bind them in bundles to be burned, but gather the wheat into my barn.’” "
Matthew,13,31,He put before them another parable: “The kingdom of heaven is like a mustard seed that someone took and sowed in his field; 
Matthew,13,32,"it is the smallest of all the seeds, but when it has grown it is the greatest of shrubs and becomes a tree, so that the birds of the air come and make nests in its branches.” "
Matthew,13,33,He told them another parable: “The kingdom of heaven is like yeast that a woman took and mixed in with three measures of flour until all of it was leavened.” 
Matthew,13,34,Jesus told the crowds all these things in parables; without a parable he told them nothing. 
Matthew,13,35,This was to fulfill what had been spoken through the prophet: “I will open my mouth to speak in parables; I will proclaim what has been hidden from the foundation of the world.” 
Matthew,13,36,"Then he left the crowds and went into the house. And his disciples approached him, saying, “Explain to us the parable of the weeds of the field.” "
