Book,Chapter,Verse,Text
Matthew,12,Title,Plucking Grain on the Sabbath
Matthew,12,Title,The Man with a Withered Hand
Matthew,12,Title,God’s Chosen Servant
Matthew,12,Title,Jesus and Beelzebul
Matthew,12,Title,A Tree and Its Fruit
Matthew,12,Title,The Sign of Jonah
Matthew,12,Title,The Return of the Unclean Spirit
Matthew,12,Title,The True Kindred of Jesus
Matthew,12,1,"At that time Jesus went through the grainfields on the sabbath; his disciples were hungry, and they began to pluck heads of grain and to eat. "
Matthew,12,2,"When the Pharisees saw it, they said to him, “Look, your disciples are doing what is not lawful to do on the sabbath.” "
Matthew,12,3,"He said to them, “Have you not read what David did when he and his companions were hungry? "
Matthew,12,4,"He entered the house of God and ate the bread of the Presence, which it was not lawful for him or his companions to eat, but only for the priests. "
Matthew,12,5,Or have you not read in the law that on the sabbath the priests in the temple break the sabbath and yet are guiltless? 
Matthew,12,6,"I tell you, something greater than the temple is here. "
Matthew,12,7,"But if you had known what this means, ‘I desire mercy and not sacrifice,’ you would not have condemned the guiltless. "
Matthew,12,8,For the Son of Man is lord of the sabbath.” 
Matthew,12,9,He left that place and entered their synagogue; 
Matthew,12,10,"a man was there with a withered hand, and they asked him, “Is it lawful to cure on the sabbath?” so that they might accuse him. "
Matthew,12,11,"He said to them, “Suppose one of you has only one sheep and it falls into a pit on the sabbath; will you not lay hold of it and lift it out? "
Matthew,12,12,How much more valuable is a human being than a sheep! So it is lawful to do good on the sabbath.” 
Matthew,12,13,"Then he said to the man, “Stretch out your hand.” He stretched it out, and it was restored, as sound as the other. "
Matthew,12,14,"But the Pharisees went out and conspired against him, how to destroy him. "
Matthew,12,15,"When Jesus became aware of this, he departed. Many crowds followed him, and he cured all of them, "
Matthew,12,16,and he ordered them not to make him known. 
Matthew,12,17,This was to fulfill what had been spoken through the prophet Isaiah: 
Matthew,12,18,"“Here is my servant, whom I have chosen, my beloved, with whom my soul is well pleased. I will put my Spirit upon him, and he will proclaim justice to the Gentiles. "
Matthew,12,19,"He will not wrangle or cry aloud, nor will anyone hear his voice in the streets. "
Matthew,12,20,He will not break a bruised reed or quench a smoldering wick until he brings justice to victory. 
Matthew,12,21,And in his name the Gentiles will hope.” 
Matthew,12,22,"Then they brought to him a demoniac who was blind and mute; and he cured him, so that the one who had been mute could speak and see. "
Matthew,12,23,"All the crowds were amazed and said, “Can this be the Son of David?” "
Matthew,12,24,"But when the Pharisees heard it, they said, “It is only by Beelzebul, the ruler of the demons, that this fellow casts out the demons.” "
Matthew,12,25,"He knew what they were thinking and said to them, “Every kingdom divided against itself is laid waste, and no city or house divided against itself will stand. "
Matthew,12,26,"If Satan casts out Satan, he is divided against himself; how then will his kingdom stand? "
Matthew,12,27,"If I cast out demons by Beelzebul, by whom do your own exorcists cast them out? Therefore they will be your judges. "
Matthew,12,28,"But if it is by the Spirit of God that I cast out demons, then the kingdom of God has come to you. "
Matthew,12,29,"Or how can one enter a strong man’s house and plunder his property, without first tying up the strong man? Then indeed the house can be plundered. "
Matthew,12,30,"Whoever is not with me is against me, and whoever does not gather with me scatters. "
Matthew,12,31,"Therefore I tell you, people will be forgiven for every sin and blasphemy, but blasphemy against the Spirit will not be forgiven. "
Matthew,12,32,"Whoever speaks a word against the Son of Man will be forgiven, but whoever speaks against the Holy Spirit will not be forgiven, either in this age or in the age to come. "
Matthew,12,33,"“Either make the tree good, and its fruit good; or make the tree bad, and its fruit bad; for the tree is known by its fruit. "
Matthew,12,34,"You brood of vipers! How can you speak good things, when you are evil? For out of the abundance of the heart the mouth speaks. "
Matthew,12,35,"The good person brings good things out of a good treasure, and the evil person brings evil things out of an evil treasure. "
Matthew,12,36,"I tell you, on the day of judgment you will have to give an account for every careless word you utter; "
Matthew,12,37,"for by your words you will be justified, and by your words you will be condemned.” "
Matthew,12,38,"Then some of the scribes and Pharisees said to him, “Teacher, we wish to see a sign from you.” "
Matthew,12,39,"But he answered them, “An evil and adulterous generation asks for a sign, but no sign will be given to it except the sign of the prophet Jonah. "
Matthew,12,40,"For just as Jonah was three days and three nights in the belly of the sea monster, so for three days and three nights the Son of Man will be in the heart of the earth. "
Matthew,12,41,"The people of Nineveh will rise up at the judgment with this generation and condemn it, because they repented at the proclamation of Jonah, and see, something greater than Jonah is here! "
Matthew,12,42,"The queen of the South will rise up at the judgment with this generation and condemn it, because she came from the ends of the earth to listen to the wisdom of Solomon, and see, something greater than Solomon is here! "
Matthew,12,43,"“When the unclean spirit has gone out of a person, it wanders through waterless regions looking for a resting place, but it finds none. "
Matthew,12,44,"Then it says, ‘I will return to my house from which I came.’ When it comes, it finds it empty, swept, and put in order. "
Matthew,12,45,"Then it goes and brings along seven other spirits more evil than itself, and they enter and live there; and the last state of that person is worse than the first. So will it be also with this evil generation.” "
Matthew,12,46,"While he was still speaking to the crowds, his mother and his brothers were standing outside, wanting to speak to him. "
Matthew,12,47,"Someone told him, “Look, your mother and your brothers are standing outside, wanting to speak to you.” "
Matthew,12,48,"But to the one who had told him this, Jesus replied, “Who is my mother, and who are my brothers?” "
Matthew,12,49,"And pointing to his disciples, he said, “Here are my mother and my brothers! "
Matthew,12,50,For whoever does the will of my Father in heaven is my brother and sister and mother.” 
