Book,Chapter,Verse,Text
Luke,20,Title,The Authority of Jesus Questioned
Luke,20,Title,The Parable of the Wicked Tenants
Luke,20,Title,The Question about Paying Taxes
Luke,20,Title,The Question about the Resurrection
Luke,20,Title,The Question about David’s Son
Luke,20,Title,Jesus Denounces the Scribes
Luke,20,1,"One day, as he was teaching the people in the temple and telling the good news, the chief priests and the scribes came with the elders "
Luke,20,2,"and said to him, “Tell us, by what authority are you doing these things? Who is it who gave you this authority?” "
Luke,20,3,"He answered them, “I will also ask you a question, and you tell me: "
Luke,20,4,"Did the baptism of John come from heaven, or was it of human origin?” "
Luke,20,5,"They discussed it with one another, saying, “If we say, ‘From heaven,’ he will say, ‘Why did you not believe him?’ "
Luke,20,6,"But if we say, ‘Of human origin,’ all the people will stone us; for they are convinced that John was a prophet.” "
Luke,20,7,So they answered that they did not know where it came from. 
Luke,20,8,"Then Jesus said to them, “Neither will I tell you by what authority I am doing these things.” "
Luke,20,9,"He began to tell the people this parable: “A man planted a vineyard, and leased it to tenants, and went to another country for a long time. "
Luke,20,10,"When the season came, he sent a slave to the tenants in order that they might give him his share of the produce of the vineyard; but the tenants beat him and sent him away empty-handed. "
Luke,20,11,Next he sent another slave; that one also they beat and insulted and sent away empty-handed. 
Luke,20,12,And he sent still a third; this one also they wounded and threw out. 
Luke,20,13,"Then the owner of the vineyard said, ‘What shall I do? I will send my beloved son; perhaps they will respect him.’ "
Luke,20,14,"But when the tenants saw him, they discussed it among themselves and said, ‘This is the heir; let us kill him so that the inheritance may be ours.’ "
Luke,20,15,So they threw him out of the vineyard and killed him. What then will the owner of the vineyard do to them? 
Luke,20,16,"He will come and destroy those tenants and give the vineyard to others.” When they heard this, they said, “Heaven forbid!” "
Luke,20,17,"But he looked at them and said, “What then does this text mean: ‘The stone that the builders rejected has become the cornerstone’? "
Luke,20,18,Everyone who falls on that stone will be broken to pieces; and it will crush anyone on whom it falls.” 
Luke,20,19,"When the scribes and chief priests realized that he had told this parable against them, they wanted to lay hands on him at that very hour, but they feared the people. "
Luke,20,20,"So they watched him and sent spies who pretended to be honest, in order to trap him by what he said, so as to hand him over to the jurisdiction and authority of the governor. "
Luke,20,21,"So they asked him, “Teacher, we know that you are right in what you say and teach, and you show deference to no one, but teach the way of God in accordance with truth. "
Luke,20,22,"Is it lawful for us to pay taxes to the emperor, or not?” "
Luke,20,23,"But he perceived their craftiness and said to them, "
Luke,20,24,"“Show me a denarius. Whose head and whose title does it bear?” They said, “The emperor’s.” "
Luke,20,25,"He said to them, “Then give to the emperor the things that are the emperor’s, and to God the things that are God’s.” "
Luke,20,26,"And they were not able in the presence of the people to trap him by what he said; and being amazed by his answer, they became silent. "
Luke,20,27,"Some Sadducees, those who say there is no resurrection, came to him "
Luke,20,28,"and asked him a question, “Teacher, Moses wrote for us that if a man’s brother dies, leaving a wife but no children, the man shall marry the widow and raise up children for his brother. "
Luke,20,29,"Now there were seven brothers; the first married, and died childless; "
Luke,20,30,then the second 
Luke,20,31,"and the third married her, and so in the same way all seven died childless. "
Luke,20,32,Finally the woman also died. 
Luke,20,33,"In the resurrection, therefore, whose wife will the woman be? For the seven had married her.” "
Luke,20,34,"Jesus said to them, “Those who belong to this age marry and are given in marriage; "
Luke,20,35,but those who are considered worthy of a place in that age and in the resurrection from the dead neither marry nor are given in marriage. 
Luke,20,36,"Indeed they cannot die anymore, because they are like angels and are children of God, being children of the resurrection. "
Luke,20,37,"And the fact that the dead are raised Moses himself showed, in the story about the bush, where he speaks of the Lord as the God of Abraham, the God of Isaac, and the God of Jacob. "
Luke,20,38,"Now he is God not of the dead, but of the living; for to him all of them are alive.” "
Luke,20,39,"Then some of the scribes answered, “Teacher, you have spoken well.” "
Luke,20,40,For they no longer dared to ask him another question. 
Luke,20,41,"Then he said to them, “How can they say that the Messiah is David’s son? "
Luke,20,42,"For David himself says in the book of Psalms, ‘The Lord said to my Lord, “Sit at my right hand, "
Luke,20,43,until I make your enemies your footstool.”’ 
Luke,20,44,David thus calls him Lord; so how can he be his son?” 
Luke,20,45,"In the hearing of all the people he said to the disciples, "
Luke,20,46,"“Beware of the scribes, who like to walk around in long robes, and love to be greeted with respect in the marketplaces, and to have the best seats in the synagogues and places of honor at banquets. "
Luke,20,47,They devour widows’ houses and for the sake of appearance say long prayers. They will receive the greater condemnation.” 
