Book,Chapter,Verse,Text
John,3,Title,Nicodemus Visits Jesus
John,3,Title,Jesus and John the Baptist
John,3,Title,The One Who Comes from Heaven
John,3,1,"Now there was a Pharisee named Nicodemus, a leader of the Jews. "
John,3,2,"He came to Jesus by night and said to him, “Rabbi, we know that you are a teacher who has come from God; for no one can do these signs that you do apart from the presence of God.” "
John,3,3,"Jesus answered him, “Very truly, I tell you, no one can see the kingdom of God without being born from above.” "
John,3,4,"Nicodemus said to him, “How can anyone be born after having grown old? Can one enter a second time into the mother’s womb and be born?” "
John,3,5,"Jesus answered, “Very truly, I tell you, no one can enter the kingdom of God without being born of water and Spirit. "
John,3,6,"What is born of the flesh is flesh, and what is born of the Spirit is spirit. "
John,3,7,"Do not be astonished that I said to you, ‘You must be born from above.’ "
John,3,8,"The wind blows where it chooses, and you hear the sound of it, but you do not know where it comes from or where it goes. So it is with everyone who is born of the Spirit.” "
John,3,9,"Nicodemus said to him, “How can these things be?” "
John,3,10,"Jesus answered him, “Are you a teacher of Israel, and yet you do not understand these things? "
John,3,11,"“Very truly, I tell you, we speak of what we know and testify to what we have seen; yet you do not receive our testimony. "
John,3,12,"If I have told you about earthly things and you do not believe, how can you believe if I tell you about heavenly things? "
John,3,13,"No one has ascended into heaven except the one who descended from heaven, the Son of Man. "
John,3,14,"And just as Moses lifted up the serpent in the wilderness, so must the Son of Man be lifted up, "
John,3,15,that whoever believes in him may have eternal life. 
John,3,16,"“For God so loved the world that he gave his only Son, so that everyone who believes in him may not perish but may have eternal life. "
John,3,17,"“Indeed, God did not send the Son into the world to condemn the world, but in order that the world might be saved through him. "
John,3,18,"Those who believe in him are not condemned; but those who do not believe are condemned already, because they have not believed in the name of the only Son of God. "
John,3,19,"And this is the judgment, that the light has come into the world, and people loved darkness rather than light because their deeds were evil. "
John,3,20,"For all who do evil hate the light and do not come to the light, so that their deeds may not be exposed. "
John,3,21,"But those who do what is true come to the light, so that it may be clearly seen that their deeds have been done in God.” "
John,3,22,"After this Jesus and his disciples went into the Judean countryside, and he spent some time there with them and baptized. "
John,3,23,John also was baptizing at Aenon near Salim because water was abundant there; and people kept coming and were being baptized 
John,3,24,"—John, of course, had not yet been thrown into prison. "
John,3,25,Now a discussion about purification arose between John’s disciples and a Jew. 
John,3,26,"They came to John and said to him, “Rabbi, the one who was with you across the Jordan, to whom you testified, here he is baptizing, and all are going to him.” "
John,3,27,"John answered, “No one can receive anything except what has been given from heaven. "
John,3,28,"You yourselves are my witnesses that I said, ‘I am not the Messiah, but I have been sent ahead of him.’ "
John,3,29,"He who has the bride is the bridegroom. The friend of the bridegroom, who stands and hears him, rejoices greatly at the bridegroom’s voice. For this reason my joy has been fulfilled. "
John,3,30,"He must increase, but I must decrease.” "
John,3,31,The one who comes from above is above all; the one who is of the earth belongs to the earth and speaks about earthly things. The one who comes from heaven is above all. 
John,3,32,"He testifies to what he has seen and heard, yet no one accepts his testimony. "
John,3,33,"Whoever has accepted his testimony has certified this, that God is true. "
John,3,34,"He whom God has sent speaks the words of God, for he gives the Spirit without measure. "
John,3,35,The Father loves the Son and has placed all things in his hands. 
John,3,36,"Whoever believes in the Son has eternal life; whoever disobeys the Son will not see life, but must endure God’s wrath. "
