Book,Chapter,Verse,Text
John,6,Title,Feeding the Five Thousand
John,6,Title,Jesus Walks on the Water
John,6,Title,The Bread from Heaven
John,6,Title,The Words of Eternal Life
John,6,1,"After this Jesus went to the other side of the Sea of Galilee, also called the Sea of Tiberias. "
John,6,2,"A large crowd kept following him, because they saw the signs that he was doing for the sick. "
John,6,3,Jesus went up the mountain and sat down there with his disciples. 
John,6,4,"Now the Passover, the festival of the Jews, was near. "
John,6,5,"When he looked up and saw a large crowd coming toward him, Jesus said to Philip, “Where are we to buy bread for these people to eat?” "
John,6,6,"He said this to test him, for he himself knew what he was going to do. "
John,6,7,"Philip answered him, “Six months’ wages would not buy enough bread for each of them to get a little.” "
John,6,8,"One of his disciples, Andrew, Simon Peter’s brother, said to him, "
John,6,9,“There is a boy here who has five barley loaves and two fish. But what are they among so many people?” 
John,6,10,"Jesus said, “Make the people sit down.” Now there was a great deal of grass in the place; so they sat down, about five thousand in all. "
John,6,11,"Then Jesus took the loaves, and when he had given thanks, he distributed them to those who were seated; so also the fish, as much as they wanted. "
John,6,12,"When they were satisfied, he told his disciples, “Gather up the fragments left over, so that nothing may be lost.” "
John,6,13,"So they gathered them up, and from the fragments of the five barley loaves, left by those who had eaten, they filled twelve baskets. "
John,6,14,"When the people saw the sign that he had done, they began to say, “This is indeed the prophet who is to come into the world.” "
John,6,15,"When Jesus realized that they were about to come and take him by force to make him king, he withdrew again to the mountain by himself. "
John,6,16,"When evening came, his disciples went down to the sea, "
John,6,17,"got into a boat, and started across the sea to Capernaum. It was now dark, and Jesus had not yet come to them. "
John,6,18,The sea became rough because a strong wind was blowing. 
John,6,19,"When they had rowed about three or four miles, they saw Jesus walking on the sea and coming near the boat, and they were terrified. "
John,6,20,"But he said to them, “It is I; do not be afraid.” "
John,6,21,"Then they wanted to take him into the boat, and immediately the boat reached the land toward which they were going. "
John,6,22,"The next day the crowd that had stayed on the other side of the sea saw that there had been only one boat there. They also saw that Jesus had not got into the boat with his disciples, but that his disciples had gone away alone. "
John,6,23,Then some boats from Tiberias came near the place where they had eaten the bread after the Lord had given thanks. 
John,6,24,"So when the crowd saw that neither Jesus nor his disciples were there, they themselves got into the boats and went to Capernaum looking for Jesus. "
John,6,25,"When they found him on the other side of the sea, they said to him, “Rabbi, when did you come here?” "
John,6,26,"Jesus answered them, “Very truly, I tell you, you are looking for me, not because you saw signs, but because you ate your fill of the loaves. "
John,6,27,"Do not work for the food that perishes, but for the food that endures for eternal life, which the Son of Man will give you. For it is on him that God the Father has set his seal.” "
John,6,28,"Then they said to him, “What must we do to perform the works of God?” "
John,6,29,"Jesus answered them, “This is the work of God, that you believe in him whom he has sent.” "
John,6,30,"So they said to him, “What sign are you going to give us then, so that we may see it and believe you? What work are you performing? "
John,6,31,"Our ancestors ate the manna in the wilderness; as it is written, ‘He gave them bread from heaven to eat.’” "
John,6,32,"Then Jesus said to them, “Very truly, I tell you, it was not Moses who gave you the bread from heaven, but it is my Father who gives you the true bread from heaven. "
John,6,33,For the bread of God is that which comes down from heaven and gives life to the world.” 
John,6,34,"They said to him, “Sir, give us this bread always.” "
John,6,35,"Jesus said to them, “I am the bread of life. Whoever comes to me will never be hungry, and whoever believes in me will never be thirsty. "
John,6,36,But I said to you that you have seen me and yet do not believe. 
John,6,37,"Everything that the Father gives me will come to me, and anyone who comes to me I will never drive away; "
John,6,38,"for I have come down from heaven, not to do my own will, but the will of him who sent me. "
John,6,39,"And this is the will of him who sent me, that I should lose nothing of all that he has given me, but raise it up on the last day. "
John,6,40,"This is indeed the will of my Father, that all who see the Son and believe in him may have eternal life; and I will raise them up on the last day.” "
John,6,41,"Then the Jews began to complain about him because he said, “I am the bread that came down from heaven.” "
John,6,42,"They were saying, “Is not this Jesus, the son of Joseph, whose father and mother we know? How can he now say, ‘I have come down from heaven’?” "
John,6,43,"Jesus answered them, “Do not complain among yourselves. "
John,6,44,No one can come to me unless drawn by the Father who sent me; and I will raise that person up on the last day. 
John,6,45,"It is written in the prophets, ‘And they shall all be taught by God.’ Everyone who has heard and learned from the Father comes to me. "
John,6,46,Not that anyone has seen the Father except the one who is from God; he has seen the Father. 
John,6,47,"Very truly, I tell you, whoever believes has eternal life. "
John,6,48,I am the bread of life. 
John,6,49,"Your ancestors ate the manna in the wilderness, and they died. "
John,6,50,"This is the bread that comes down from heaven, so that one may eat of it and not die. "
John,6,51,I am the living bread that came down from heaven. Whoever eats of this bread will live forever; and the bread that I will give for the life of the world is my flesh.” 
John,6,52,"The Jews then disputed among themselves, saying, “How can this man give us his flesh to eat?” "
John,6,53,"So Jesus said to them, “Very truly, I tell you, unless you eat the flesh of the Son of Man and drink his blood, you have no life in you. "
John,6,54,"Those who eat my flesh and drink my blood have eternal life, and I will raise them up on the last day; "
John,6,55,for my flesh is true food and my blood is true drink. 
