Book,Chapter,Verse,Text
Acts,16,Title,Timothy Joins Paul and Silas
Acts,16,Title,Paul’s Vision of the Man of Macedonia
Acts,16,Title,The Conversion of Lydia
Acts,16,Title,Paul and Silas in Prison
Acts,16,1,"Paul went on also to Derbe and to Lystra, where there was a disciple named Timothy, the son of a Jewish woman who was a believer; but his father was a Greek. "
Acts,16,2,He was well spoken of by the believers in Lystra and Iconium. 
Acts,16,3,"Paul wanted Timothy to accompany him; and he took him and had him circumcised because of the Jews who were in those places, for they all knew that his father was a Greek. "
Acts,16,4,"As they went from town to town, they delivered to them for observance the decisions that had been reached by the apostles and elders who were in Jerusalem. "
Acts,16,5,So the churches were strengthened in the faith and increased in numbers daily. 
Acts,16,6,"They went through the region of Phrygia and Galatia, having been forbidden by the Holy Spirit to speak the word in Asia. "
Acts,16,7,"When they had come opposite Mysia, they attempted to go into Bithynia, but the Spirit of Jesus did not allow them; "
Acts,16,8,"so, passing by Mysia, they went down to Troas. "
Acts,16,9,"During the night Paul had a vision: there stood a man of Macedonia pleading with him and saying, “Come over to Macedonia and help us.” "
Acts,16,10,"When he had seen the vision, we immediately tried to cross over to Macedonia, being convinced that God had called us to proclaim the good news to them. "
Acts,16,11,"We set sail from Troas and took a straight course to Samothrace, the following day to Neapolis, "
Acts,16,12,"and from there to Philippi, which is a leading city of the district of Macedonia and a Roman colony. We remained in this city for some days. "
Acts,16,13,"On the sabbath day we went outside the gate by the river, where we supposed there was a place of prayer; and we sat down and spoke to the women who had gathered there. "
Acts,16,14,"A certain woman named Lydia, a worshiper of God, was listening to us; she was from the city of Thyatira and a dealer in purple cloth. The Lord opened her heart to listen eagerly to what was said by Paul. "
Acts,16,15,"When she and her household were baptized, she urged us, saying, “If you have judged me to be faithful to the Lord, come and stay at my home.” And she prevailed upon us. "
Acts,16,16,"One day, as we were going to the place of prayer, we met a slave-girl who had a spirit of divination and brought her owners a great deal of money by fortune-telling. "
Acts,16,17,"While she followed Paul and us, she would cry out, “These men are slaves of the Most High God, who proclaim to you a way of salvation.” "
Acts,16,18,"She kept doing this for many days. But Paul, very much annoyed, turned and said to the spirit, “I order you in the name of Jesus Christ to come out of her.” And it came out that very hour. "
Acts,16,19,"But when her owners saw that their hope of making money was gone, they seized Paul and Silas and dragged them into the marketplace before the authorities. "
Acts,16,20,"When they had brought them before the magistrates, they said, “These men are disturbing our city; they are Jews "
Acts,16,21,and are advocating customs that are not lawful for us as Romans to adopt or observe.” 
Acts,16,22,"The crowd joined in attacking them, and the magistrates had them stripped of their clothing and ordered them to be beaten with rods. "
Acts,16,23,"After they had given them a severe flogging, they threw them into prison and ordered the jailer to keep them securely. "
Acts,16,24,"Following these instructions, he put them in the innermost cell and fastened their feet in the stocks. "
Acts,16,25,"About midnight Paul and Silas were praying and singing hymns to God, and the prisoners were listening to them. "
Acts,16,26,"Suddenly there was an earthquake, so violent that the foundations of the prison were shaken; and immediately all the doors were opened and everyone’s chains were unfastened. "
Acts,16,27,"When the jailer woke up and saw the prison doors wide open, he drew his sword and was about to kill himself, since he supposed that the prisoners had escaped. "
Acts,16,28,"But Paul shouted in a loud voice, “Do not harm yourself, for we are all here.” "
Acts,16,29,"The jailer called for lights, and rushing in, he fell down trembling before Paul and Silas. "
Acts,16,30,"Then he brought them outside and said, “Sirs, what must I do to be saved?” "
Acts,16,31,"They answered, “Believe on the Lord Jesus, and you will be saved, you and your household.” "
Acts,16,32,They spoke the word of the Lord to him and to all who were in his house. 
Acts,16,33,At the same hour of the night he took them and washed their wounds; then he and his entire family were baptized without delay. 
Acts,16,34,He brought them up into the house and set food before them; and he and his entire household rejoiced that he had become a believer in God. 
Acts,16,35,"When morning came, the magistrates sent the police, saying, “Let those men go.” "
Acts,16,36,"And the jailer reported the message to Paul, saying, “The magistrates sent word to let you go; therefore come out now and go in peace.” "
Acts,16,37,"But Paul replied, “They have beaten us in public, uncondemned, men who are Roman citizens, and have thrown us into prison; and now are they going to discharge us in secret? Certainly not! Let them come and take us out themselves.” "
Acts,16,38,"The police reported these words to the magistrates, and they were afraid when they heard that they were Roman citizens; "
Acts,16,39,so they came and apologized to them. And they took them out and asked them to leave the city. 
Matthew,16,40,"After leaving the prison they went to Lydia’s home; and when they had seen and encouraged the brothers and sisters there, they departed. "
