Book,Chapter,Verse,Text
Acts,10,Title,Peter and Cornelius
Acts,10,Title,Gentiles Hear the Good News
Acts,10,Title,Gentiles Receive the Holy Spirit
Acts,10,1,"In Caesarea there was a man named Cornelius, a centurion of the Italian Cohort, as it was called. "
Acts,10,2,He was a devout man who feared God with all his household; he gave alms generously to the people and prayed constantly to God. 
Acts,10,3,"One afternoon at about three o’clock he had a vision in which he clearly saw an angel of God coming in and saying to him, “Cornelius.” "
Acts,10,4,"He stared at him in terror and said, “What is it, Lord?” He answered, “Your prayers and your alms have ascended as a memorial before God. "
Acts,10,5,Now send men to Joppa for a certain Simon who is called Peter; 
Acts,10,6,"he is lodging with Simon, a tanner, whose house is by the seaside.” "
Acts,10,7,"When the angel who spoke to him had left, he called two of his slaves and a devout soldier from the ranks of those who served him, "
Acts,10,8,"and after telling them everything, he sent them to Joppa. "
Acts,10,9,"About noon the next day, as they were on their journey and approaching the city, Peter went up on the roof to pray. "
Acts,10,10,"He became hungry and wanted something to eat; and while it was being prepared, he fell into a trance. "
Acts,10,11,"He saw the heaven opened and something like a large sheet coming down, being lowered to the ground by its four corners. "
Acts,10,12,In it were all kinds of four-footed creatures and reptiles and birds of the air. 
Acts,10,13,"Then he heard a voice saying, “Get up, Peter; kill and eat.” "
Acts,10,14,"But Peter said, “By no means, Lord; for I have never eaten anything that is profane or unclean.” "
Acts,10,15,"The voice said to him again, a second time, “What God has made clean, you must not call profane.” "
Acts,10,16,"This happened three times, and the thing was suddenly taken up to heaven. "
Acts,10,17,"Now while Peter was greatly puzzled about what to make of the vision that he had seen, suddenly the men sent by Cornelius appeared. They were asking for Simon’s house and were standing by the gate. "
Acts,10,18,"They called out to ask whether Simon, who was called Peter, was staying there. "
Acts,10,19,"While Peter was still thinking about the vision, the Spirit said to him, “Look, three men are searching for you. "
Acts,10,20,"Now get up, go down, and go with them without hesitation; for I have sent them.” "
Acts,10,21,"So Peter went down to the men and said, “I am the one you are looking for; what is the reason for your coming?” "
Acts,10,22,"They answered, “Cornelius, a centurion, an upright and God-fearing man, who is well spoken of by the whole Jewish nation, was directed by a holy angel to send for you to come to his house and to hear what you have to say.” "
Acts,10,23,"So Peter invited them in and gave them lodging. The next day he got up and went with them, and some of the believers from Joppa accompanied him. "
Acts,10,24,The following day they came to Caesarea. Cornelius was expecting them and had called together his relatives and close friends. 
Acts,10,25,"On Peter’s arrival Cornelius met him, and falling at his feet, worshiped him. "
Acts,10,26,"But Peter made him get up, saying, “Stand up; I am only a mortal.” "
Acts,10,27,"And as he talked with him, he went in and found that many had assembled; "
Acts,10,28,"and he said to them, “You yourselves know that it is unlawful for a Jew to associate with or to visit a Gentile; but God has shown me that I should not call anyone profane or unclean. "
Acts,10,29,"So when I was sent for, I came without objection. Now may I ask why you sent for me?” "
Acts,10,30,"Cornelius replied, “Four days ago at this very hour, at three o’clock, I was praying in my house when suddenly a man in dazzling clothes stood before me. "
Acts,10,31,"He said, ‘Cornelius, your prayer has been heard and your alms have been remembered before God. "
Acts,10,32,"Send therefore to Joppa and ask for Simon, who is called Peter; he is staying in the home of Simon, a tanner, by the sea.’ "
Acts,10,33,"Therefore I sent for you immediately, and you have been kind enough to come. So now all of us are here in the presence of God to listen to all that the Lord has commanded you to say.” "
Acts,10,34,"Then Peter began to speak to them: “I truly understand that God shows no partiality, "
Acts,10,35,but in every nation anyone who fears him and does what is right is acceptable to him. 
Acts,10,36,"You know the message he sent to the people of Israel, preaching peace by Jesus Christ—he is Lord of all. "
Acts,10,37,"That message spread throughout Judea, beginning in Galilee after the baptism that John announced: "
Acts,10,38,"how God anointed Jesus of Nazareth with the Holy Spirit and with power; how he went about doing good and healing all who were oppressed by the devil, for God was with him. "
Acts,10,39,We are witnesses to all that he did both in Judea and in Jerusalem. They put him to death by hanging him on a tree; 
Acts,10,40,"but God raised him on the third day and allowed him to appear, "
Acts,10,41,"not to all the people but to us who were chosen by God as witnesses, and who ate and drank with him after he rose from the dead. "
Acts,10,42,He commanded us to preach to the people and to testify that he is the one ordained by God as judge of the living and the dead. 
Acts,10,43,All the prophets testify about him that everyone who believes in him receives forgiveness of sins through his name.” 
Acts,10,44,"While Peter was still speaking, the Holy Spirit fell upon all who heard the word. "
Acts,10,45,"The circumcised believers who had come with Peter were astounded that the gift of the Holy Spirit had been poured out even on the Gentiles, "
Acts,10,46,"for they heard them speaking in tongues and extolling God. Then Peter said, "
Acts,10,47,“Can anyone withhold the water for baptizing these people who have received the Holy Spirit just as we have?” 
Matthew,10,48,So he ordered them to be baptized in the name of Jesus Christ. Then they invited him to stay for several days. 
