Book,Chapter,Verse,Text
Acts,3,Title,Peter Heals a Crippled Beggar
Acts,3,Title,Peter Speaks in Solomon’s Portico
Acts,3,1,"One day Peter and John were going up to the temple at the hour of prayer, at three o’clock in the afternoon. "
Acts,3,2,And a man lame from birth was being carried in. People would lay him daily at the gate of the temple called the Beautiful Gate so that he could ask for alms from those entering the temple. 
Acts,3,3,"When he saw Peter and John about to go into the temple, he asked them for alms. "
Acts,3,4,"Peter looked intently at him, as did John, and said, “Look at us.” "
Acts,3,5,"And he fixed his attention on them, expecting to receive something from them. "
Acts,3,6,"But Peter said, “I have no silver or gold, but what I have I give you; in the name of Jesus Christ of Nazareth, stand up and walk.” "
Acts,3,7,And he took him by the right hand and raised him up; and immediately his feet and ankles were made strong. 
Acts,3,8,"Jumping up, he stood and began to walk, and he entered the temple with them, walking and leaping and praising God. "
Acts,3,9,"All the people saw him walking and praising God, "
Acts,3,10,and they recognized him as the one who used to sit and ask for alms at the Beautiful Gate of the temple; and they were filled with wonder and amazement at what had happened to him. 
Acts,3,11,"While he clung to Peter and John, all the people ran together to them in the portico called Solomon’s Portico, utterly astonished. "
Acts,3,12,"When Peter saw it, he addressed the people, “You Israelites, why do you wonder at this, or why do you stare at us, as though by our own power or piety we had made him walk? "
Acts,3,13,"The God of Abraham, the God of Isaac, and the God of Jacob, the God of our ancestors has glorified his servant Jesus, whom you handed over and rejected in the presence of Pilate, though he had decided to release him. "
Acts,3,14,"But you rejected the Holy and Righteous One and asked to have a murderer given to you, "
Acts,3,15,"and you killed the Author of life, whom God raised from the dead. To this we are witnesses. "
Acts,3,16,"And by faith in his name, his name itself has made this man strong, whom you see and know; and the faith that is through Jesus has given him this perfect health in the presence of all of you. "
Acts,3,17,"“And now, friends, I know that you acted in ignorance, as did also your rulers. "
Acts,3,18,"In this way God fulfilled what he had foretold through all the prophets, that his Messiah would suffer. "
Acts,3,19,"Repent therefore, and turn to God so that your sins may be wiped out, "
Acts,3,20,"so that times of refreshing may come from the presence of the Lord, and that he may send the Messiah appointed for you, that is, Jesus, "
Acts,3,21,who must remain in heaven until the time of universal restoration that God announced long ago through his holy prophets. 
Acts,3,22,"Moses said, ‘The Lord your God will raise up for you from your own people a prophet like me. You must listen to whatever he tells you. "
Acts,3,23,And it will be that everyone who does not listen to that prophet will be utterly rooted out of the people.’ 
Acts,3,24,"And all the prophets, as many as have spoken, from Samuel and those after him, also predicted these days. "
Acts,3,25,"You are the descendants of the prophets and of the covenant that God gave to your ancestors, saying to Abraham, ‘And in your descendants all the families of the earth shall be blessed.’ "
Acts,3,26,"When God raised up his servant, he sent him first to you, to bless you by turning each of you from your wicked ways.” "
