Book,Chapter,Verse,Text
Acts,4,Title,Peter and John before the Council
Acts,4,Title,The Believers Pray for Boldness
Acts,4,Title,The Believers Share Their Possessions
Acts,4,1,"While Peter and John were speaking to the people, the priests, the captain of the temple, and the Sadducees came to them, "
Acts,4,2,much annoyed because they were teaching the people and proclaiming that in Jesus there is the resurrection of the dead. 
Acts,4,3,"So they arrested them and put them in custody until the next day, for it was already evening. "
Acts,4,4,But many of those who heard the word believed; and they numbered about five thousand. 
Acts,4,5,"The next day their rulers, elders, and scribes assembled in Jerusalem, "
Acts,4,6,"with Annas the high priest, Caiaphas, John, and Alexander, and all who were of the high-priestly family. "
Acts,4,7,"When they had made the prisoners stand in their midst, they inquired, “By what power or by what name did you do this?” "
Acts,4,8,"Then Peter, filled with the Holy Spirit, said to them, “Rulers of the people and elders, "
Acts,4,9,"if we are questioned today because of a good deed done to someone who was sick and are asked how this man has been healed, "
Acts,4,10,"let it be known to all of you, and to all the people of Israel, that this man is standing before you in good health by the name of Jesus Christ of Nazareth, whom you crucified, whom God raised from the dead. "
Acts,4,11,"This Jesus is ‘the stone that was rejected by you, the builders; it has become the cornerstone.’ "
Acts,4,12,"There is salvation in no one else, for there is no other name under heaven given among mortals by which we must be saved.” "
Acts,4,13,"Now when they saw the boldness of Peter and John and realized that they were uneducated and ordinary men, they were amazed and recognized them as companions of Jesus. "
Acts,4,14,"When they saw the man who had been cured standing beside them, they had nothing to say in opposition. "
Acts,4,15,So they ordered them to leave the council while they discussed the matter with one another. 
Acts,4,16,"They said, “What will we do with them? For it is obvious to all who live in Jerusalem that a notable sign has been done through them; we cannot deny it. "
Acts,4,17,"But to keep it from spreading further among the people, let us warn them to speak no more to anyone in this name.” "
Acts,4,18,So they called them and ordered them not to speak or teach at all in the name of Jesus. 
Acts,4,19,"But Peter and John answered them, “Whether it is right in God’s sight to listen to you rather than to God, you must judge; "
Acts,4,20,for we cannot keep from speaking about what we have seen and heard.” 
Acts,4,21,"After threatening them again, they let them go, finding no way to punish them because of the people, for all of them praised God for what had happened. "
Acts,4,22,For the man on whom this sign of healing had been performed was more than forty years old. 
Acts,4,23,"After they were released, they went to their friends and reported what the chief priests and the elders had said to them. "
Acts,4,24,"When they heard it, they raised their voices together to God and said, “Sovereign Lord, who made the heaven and the earth, the sea, and everything in them, "
Acts,4,25,"it is you who said by the Holy Spirit through our ancestor David, your servant: ‘Why did the Gentiles rage, and the peoples imagine vain things? "
Acts,4,26,"The kings of the earth took their stand, and the rulers have gathered together against the Lord and against his Messiah.’ "
Acts,4,27,"For in this city, in fact, both Herod and Pontius Pilate, with the Gentiles and the peoples of Israel, gathered together against your holy servant Jesus, whom you anointed, "
Acts,4,28,to do whatever your hand and your plan had predestined to take place. 
Acts,4,29,"And now, Lord, look at their threats, and grant to your servants to speak your word with all boldness, "
Acts,4,30,"while you stretch out your hand to heal, and signs and wonders are performed through the name of your holy servant Jesus.” "
Acts,4,31,"When they had prayed, the place in which they were gathered together was shaken; and they were all filled with the Holy Spirit and spoke the word of God with boldness. "
Acts,4,32,"Now the whole group of those who believed were of one heart and soul, and no one claimed private ownership of any possessions, but everything they owned was held in common. "
Acts,4,33,"With great power the apostles gave their testimony to the resurrection of the Lord Jesus, and great grace was upon them all. "
Acts,4,34,"There was not a needy person among them, for as many as owned lands or houses sold them and brought the proceeds of what was sold. "
Acts,4,35,"They laid it at the apostles’ feet, and it was distributed to each as any had need. "
Acts,4,36,"There was a Levite, a native of Cyprus, Joseph, to whom the apostles gave the name Barnabas (which means “son of encouragement”). "
Matthew,4,37,"He sold a field that belonged to him, then brought the money, and laid it at the apostles’ feet. "
