Book,Chapter,Verse,Text
Acts,11,Title,Peter’s Report to the Church at Jerusalem
Acts,11,Title,The Church in Antioch
Acts,11,1,Now the apostles and the believers who were in Judea heard that the Gentiles had also accepted the word of God. 
Acts,11,2,"So when Peter went up to Jerusalem, the circumcised believers criticized him, "
Acts,11,3,"saying, “Why did you go to uncircumcised men and eat with them?” "
Acts,11,4,"Then Peter began to explain it to them, step by step, saying, "
Acts,11,5,"“I was in the city of Joppa praying, and in a trance I saw a vision. There was something like a large sheet coming down from heaven, being lowered by its four corners; and it came close to me. "
Acts,11,6,"As I looked at it closely I saw four-footed animals, beasts of prey, reptiles, and birds of the air. "
Acts,11,7,"I also heard a voice saying to me, ‘Get up, Peter; kill and eat.’ "
Acts,11,8,"But I replied, ‘By no means, Lord; for nothing profane or unclean has ever entered my mouth.’ "
Acts,11,9,"But a second time the voice answered from heaven, ‘What God has made clean, you must not call profane.’ "
Acts,11,10,This happened three times; then everything was pulled up again to heaven. 
Acts,11,11,"At that very moment three men, sent to me from Caesarea, arrived at the house where we were. "
Acts,11,12,"The Spirit told me to go with them and not to make a distinction between them and us. These six brothers also accompanied me, and we entered the man’s house. "
Acts,11,13,"He told us how he had seen the angel standing in his house and saying, ‘Send to Joppa and bring Simon, who is called Peter; "
Acts,11,14,he will give you a message by which you and your entire household will be saved.’ 
Acts,11,15,"And as I began to speak, the Holy Spirit fell upon them just as it had upon us at the beginning. "
Acts,11,16,"And I remembered the word of the Lord, how he had said, ‘John baptized with water, but you will be baptized with the Holy Spirit.’ "
Acts,11,17,"If then God gave them the same gift that he gave us when we believed in the Lord Jesus Christ, who was I that I could hinder God?” "
Acts,11,18,"When they heard this, they were silenced. And they praised God, saying, “Then God has given even to the Gentiles the repentance that leads to life.” "
Acts,11,19,"Now those who were scattered because of the persecution that took place over Stephen traveled as far as Phoenicia, Cyprus, and Antioch, and they spoke the word to no one except Jews. "
Acts,11,20,"But among them were some men of Cyprus and Cyrene who, on coming to Antioch, spoke to the Hellenists also, proclaiming the Lord Jesus. "
Acts,11,21,"The hand of the Lord was with them, and a great number became believers and turned to the Lord. "
Acts,11,22,"News of this came to the ears of the church in Jerusalem, and they sent Barnabas to Antioch. "
Acts,11,23,"When he came and saw the grace of God, he rejoiced, and he exhorted them all to remain faithful to the Lord with steadfast devotion; "
Acts,11,24,"for he was a good man, full of the Holy Spirit and of faith. And a great many people were brought to the Lord. "
Acts,11,25,"Then Barnabas went to Tarsus to look for Saul, "
Acts,11,26,"and when he had found him, he brought him to Antioch. So it was that for an entire year they met with the church and taught a great many people, and it was in Antioch that the disciples were first called “Christians.” "
Acts,11,27,At that time prophets came down from Jerusalem to Antioch. 
Acts,11,28,One of them named Agabus stood up and predicted by the Spirit that there would be a severe famine over all the world; and this took place during the reign of Claudius. 
Acts,11,29,"The disciples determined that according to their ability, each would send relief to the believers living in Judea; "
Acts,11,30,"this they did, sending it to the elders by Barnabas and Saul. "
